id	desc
1662004	Cannot be used as Synchro Material, except for the Synchro Summon of a Beast-Warrior monster. When this card is Normal Summoned: You can target 1 Level 3 FIRE monster with 200 or less DEF in your GY; Special Summon that target in Defense Position, and if you do, monsters you control cannot attack for the rest of this turn, except Beast-Warrior monsters. You can only use this effect of "Brotherhood of the Fire Fist - Spirit" once per turn.
1669772	Discard 1 card from your hand. Destroy all face-up Continuous Spell Cards.
1686814	[INVALID_DATA]
1689516	Until the end of this turn, all face-up Beast-Type monsters on your side of the field gain 200 ATK for each Beast-Type monster on your side of the field.
1697104	Cannot be Normal Summoned/Set. Must be Special Summoned by a card effect, and cannot be Special Summoned by other ways. During either player's turn, when your opponent activates a Trap Card while you control no monsters: You can Special Summon both this card from your hand and 1 "PSY-Frame Driver" from your hand, Deck, or Graveyard, and if you do, negate that activation, and if you do that, destroy that Trap Card. During the End Phase, banish the face-up monsters Special Summoned by this effect.
1710476	Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by banishing 1 "Cyber End Dragon" from your Extra Deck. There can only be 1 "Malefic" monster on the field. Other monsters you control cannot declare an attack. If there is no face-up Field Spell on the field, destroy this card.
1735088	[INVALID_DATA]
1759808	Target 1 face-up monster your opponent controls; Special Summon 1 monster with that name from your Deck or Extra Deck, but shuffle it into the Deck during the End Phase of the next turn, also you cannot Special Summon monsters from the Deck or Extra Deck for the rest of this turn after this card resolves. You can only activate 1 "Fiendish Portrait" per turn.
1761063	A pussycat-fairy. Contrary to her lovely beauty, she claws on her enemies.
1764972	Cannot be Normal Summoned/Set. Must be Special Summoned with "Assault Mode Activate". If this card is Special Summoned: Target 1 or more Zombie monsters in the GYs; Special Summon those targets, but their effects are negated, also destroy them during the End Phase of this turn. When this card on the field is destroyed: You can target 1 "Doomkaiser Dragon" in your GY; Special Summon that target.
1781310	[INVALID_DATA]
1784619	Fast on its feet, this dinosaur rips enemies to shreds with its sharp claws.
1784686	[INVALID_DATA]
1799464	If this card is Special Summoned: You can Special Summon 1 "Moult Token" (Insect/EARTH/Level 3/ATK 0/DEF 0). While the Token Special Summoned by this effect is on the field, you cannot Special Summon monsters from the Extra Deck, except Insect monsters. You can only use this effect of "Transcicada" once per turn.
1799465	Special Summoned with the effect of "Transcicada". While this Token is on the field, the player that Special Summoned it cannot Special Summon monsters from the Extra Deck, except Insect-Type monsters.
1801154	When a Fusion Monster(s) is destroyed by a card effect and sent to the Graveyard: Its owner targets 1 Fusion Material Monster in their Graveyard that is listed on that Fusion Monster; that player Special Summons that target.
1802450	Once per turn, you can Tribute 1 face-up EARTH monster to select up to 2 cards in the opponent's Graveyard, and remove them from play.
1804528	[INVALID_DATA]
1825445	Your opponent cannot target "Super Quant" cards on the field with card effects during your Main Phase 1. You can target 1 "Super Quant" Xyz Monster you control; attach 1 other face-up monster you control to it as material. You can only use this effect of "Super Quantal Union - Magnaformation" once per turn.
1826676	Cannot be Special Summoned from the Deck. If your opponent controls more monsters than you do, you can Special Summon this card (from your hand). When this card is Normal or Special Summoned: You can Special Summon 1 "Toy Knight" from your hand.
1828513	[INVALID_DATA]
1833916	Once per turn, if this card is in Attack Position: You can discard 1 "Heroic" card; you cannot Special Summon monsters for the rest of this turn, except "Heroic" monsters, also Special Summon 1 "Heroic" monster from your Deck, and if you do, change this card to Defense Position. When you take damage while this card is in your Graveyard: You can Special Summon this card in Attack Position. You can only use this effect of "Heroic Challenger - Thousand Blades" once per turn.
1834107	When a Thunder-Type monster you control inflicts Battle Damage to your opponent, gain Life Points equal to the damage inflicted.
1834753	This card cannot be Special Summoned. You can pay 2000 Life Points to Special Summon 2 Level 3 Psychic-Type monsters from your Deck. This effect can only be used once while this card is face-up on the field.
1845204	Pay 1000 LP; Special Summon 1 Level 5 or lower Fusion Monster from your Extra Deck, but it cannot attack, also it is destroyed during the End Phase. (This is treated as a Fusion Summon.) You can only activate 1 "Instant Fusion" per turn.
1855932	[INVALID_DATA]
1861629	[INVALID_DATA]
1861630	[INVALID_DATA]
1872843	If this card is Special Summoned by the effect of a "Dream Mirror" monster: You can activate this effect; this card cannot be destroyed by battle or card effects this turn. During the Main or Battle Phase, if "Dream Mirror of Terror" is in a Field Zone (Quick Effect): You can Tribute this card; Special Summon 1 "Morpheus, the Dream Mirror Black Knight" from your Deck. You can only use each effect of "Morpheus, the Dream Mirror White Knight" once per turn.
1896112	Return 1 face-up Fusion Monster you control to the Extra Deck. Both players select up to 2 of their monsters that are removed from play, and Special Summon them.
1918087	You can only activate this card when your opponent's Life Points are 3000 or less. Inflict 500 points of damage to your opponent's Life Points during each of his/her Standby Phases.
1929294	Enemies' hearts will melt at the sight of this small fairy's cuteness.
1942635	While you control a Token, your opponent's monsters cannot target "Generaider" Effect Monsters for attacks. If a "Generaider" Effect Monster is destroyed by battle: Your opponent draws 1 card. You can only use this effect of "Generaider Boss Loot" once per turn.
1945387	[INVALID_DATA]
1948619	[INVALID_DATA]
1953925	Negate any Trap effects that target this card, and if you do, destroy that Trap Card. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. At the end of the Damage Step, if this card attacked: Target 1 Spell/Trap Card your opponent controls; destroy that target.
1965724	While a face-up "Mokey Mokey" is on your side of the field, if a Fairy-Type monster on your side of the field is destroyed, the ATK of each "Mokey Mokey" on your side of the field becomes 3000 until the end of this turn.
1966438	You can only Special Summon "Abominable Unchained Soul(s)" once per turn. If a card(s) you control is destroyed by battle or card effect: You can Special Summon this card from your hand. If this card is Special Summoned: You can discard 1 card; destroy 1 card on the field. Once per turn, during the End Phase, if this card is in the GY because it was destroyed on the field and sent there this turn: You can Special Summon this card, but place it on the bottom of the Deck when it leaves the field.
1969506	If your opponent's Life Points are at least 2000 higher than yours: You can target 2 Level 8 "Gimmick Puppet" monsters in your Graveyard; Special Summon those targets. You can only activate 1 "Puppet Ritual" per turn. You cannot conduct your Battle Phase the turn you activate this card.
