id	name
151000057	Yami (Action Field)
151000058	Zombie World (Action Field)
151999999	Action Field Generator
170000111	Magnet Warrior Σ＋
170000112	Magnet Warrior Ω－
170000113	Magnet Warrior Σ－
170000115	Magnet Conductor Plus
170000116	Conduction Warrior Linear Magnum ±
170000117	Time Fusion
170000119	Blasting Vein
170000120	Fire Recovery
170000121	Bonfire
170000122	Magnet Force Plus
170000123	Magnet Force Minus
170000126	Crystal Flash
170000128	Amber Crystal Circle
170000149	Tyrant Wing (Anime)
170000150	Doom Virus Dragon (Anime)
170000151	The Fang of Critias (Anime)
170000152	The Eye of Timaeus (Anime)
170000153	The Claw of Hermos (Anime)
170000154	Mirror Force Dragon (Anime)
170000155	Tyrant Burst Dragon (Anime)
170000157	Dark Magician Girl the Dragon Knight (Anime)
170000158	Amulet Dragon (Anime)
170000166	Orichalcos Kyutora
170000167	Orichalcos Shunoros (Anime)
170000168	Orichalcos Dexia
170000169	Orichalcos Aristeros
170000170	Divine Serpent Geh (Anime)
170000171	Orichalcos Gigas
170000172	Orichalcos Malevolence
170000173	Orichalcos Mirror
170000174	Mirror Knight Calling
170000175	Mirror Knight Token
170000193	Red-Eyes Black Dragon Sword (Anime)
170000194	Goddess Bow (Anime)
170000196	Big Bang Dragon Blow
170000197	Rocket Hermos Cannon (Anime)
170000201	Legend of Heart (Anime)
170000202	Legendary Knight Timaeus (Anime)
170000203	Legendary Knight Critias (Anime)
170000204	Legendary Knight Hermos (Anime)
170000207	Backup Gardna
170000210	Timaeus the Knight of Destiny (Anime)
171000111	Seven Store
200000000	Creator of Hope
200000001	I'm feeling the flow!
200000002	Creator of Miracles
200000003	ZEXAL Field!
200000004	Winning Formula
200000005	The Winning Formula is complete!
316000124	Dimension Dice
344000000	Garbage Lord (Anime)
344000001	Garbage Ogre
450000000	Southern Stars
450000001	Train Connection (Anime)
450000103	Infernal Flame
450000110	Stadium of Dreams
450000111	Top Scorer
450000112	Wing Captain
450000130	Card of Last Will
450000153	Rainbow Shaman
450000348	Photon Sublimation
450000349	Card of Puppets
450000350	Magnet Eagle Delta
450000351	Magnet Crocodile Zeta
450000352	Magnet Ape Epsilon
450000353	Magnet Saucer
450000354	Magnet Chameleon
450000357	Magnet Reborn
450000410	Wave of Ill Intent
500000006	Ancient Gear Statue
500000008	Shockwave
500000051	Guarded Treasure (Anime)
500000140	Noble Knight's Shield-Bearer
500000141	Noble Knight's Spearholder
500000142	Horse of the Floral Knights
500000143	Centaur Mina
500000147	Ecole de Zone
500000148	Mask Token
500000149	Soul-Binding Gate
500000152	Curse Reflection Doll
500008302	Instant Overlay
500008902	Overlay World
500313101	Infinite Prison
500314601	Chaos Bloom
500314701	High Rate Draw
501000000	Ulevo
501000001	Meteo the Matchless
501000002	King of Destruction - Xexex
501000003	Queen of Fate - Eternia
501000004	Testament of the Arcane Lords
501000005	Armament of the Lethal Lords
501000006	Chimaera, the Master of Beasts
501000007	Emperor of Lightning
501000008	Tyr, the Vanquishing Warlord
501000009	Lorelei, the Symphonic Arsenal
501000010	Aggiba, the Malevolent Sh'nn S'yo
501000011	Skuna, the Leonine Rakan
501000012	Stardust Divinity
501000013	Grizzly, the Red Star Beast
501000014	King Landia the Goldfang
501000015	Queen Nereia the Silvercrown
501000016	Legendary Dragon of White
501000017	Legendary Magician of Dark
501000018	E☆HERO Pit Boss
501000019	Grandopolis, The Eternal Golden City
501000078	Leonardo's Silver Skyship
501000079	The Twin Kings, Founders of the Empire
501000080	Kuzunoha, the Onmyojin
501000081	Sakyo, Swordmaster of the Far East
501000082	Shelga, the Tri-Warlord
501000083	Juno, the Celestial Goddess
501000084	Iron Knight of Revolution
501000085	Sanctity of Dragon
501000086	Noritoshi, in Darkest Rainment
501000087	Amatsu, Okami of the Divine Peaks
501000088	Kaiser Eagle, the Heavens' Mandate
501000089	Skyfaring Castle of the Black Forest
511000000	Legion the Fiend Jester (TF2)
511000001	Spark Breaker
511000002	Floral Shield
511000003	Zero Sprite
511000004	Twin Vortex
511000005	Toy Soldier
511000006	Toy Emperor
511000007	Crowning of the Emperor
511000008	Hook the Hidden Knight
511000009	Archfiend Matador
511000010	Ritual of the Matador
511000011	Kiteroid
511000012	Fenrir the Nordic Wolf (TF6)
511000013	Jormungardr the Nordic Serpent (TF6)
511000014	Gatling Ogre
511000015	Basara
511000016	Gate Defender
511000017	Dark Arena
511000018	Fleur de Vertiges
511000019	Shield Recovery
511000021	Burst Impact
511000022	Suit of Sword X
511000023	Superficial Peace
511000024	White Veil (TF3)
511000025	Tuning Collapse
511000026	Jester Queen
511000027	Defender's Mind
511000028	Labyrinth of Kline
511000029	Chain Close
511000030	Empress's Crown
511000031	Power Converter
511000032	For Our Dreams
511000033	Diving Exploder
511000034	Antidote Nurse
511000035	Infernity Des Gunman
511000036	Jurassic Impact (TF3)
511000037	Pride Shout
511000038	Dogking
511000039	Synchro Monument
511000040	Absurd Stealer
511000041	Playmaker
511000042	Dark Matter Token
511000043	Dark Matter
511000044	Imitation
511000045	The Rival's Name
511000046	Amphibian Angel - Frog-Hael
511000047	Chariot Pile
511000048	Thousand Crisscross
511000049	Central Shield
511000050	Late Penalty
511000051	Divergence
511000052	Pain to Power
511000053	Synchro Back
511000054	Climactic Barricade
511000055	Ferocious Flora
511000056	Double Ripple
511000059	Final Penalty
511000060	Secret Passage
511000061	Gjallarhorn
511000062	The Unselected One
511000063	Double Type Rescue
511000064	Slash Draw (VG)
511000065	High and Low
511000066	Jester's Panic
511000067	Endless Loan
511000068	Loan Token
511000069	Toichi the Nefarious Debt Collector
511000070	Wiretap (TF5)
511000071	Terminal Countdown
511000072	T.G. Cyber Magician (TF5)
511000073	T.G. Rush Rhino (TF5)
511000074	T.G. Striker (TF5)
511000075	T.G. Warwolf (TF5)
511000076	T.G. Blade Blaster (TF5)
511000077	T.G. Power Gladiator (TF5)
511000078	T.G. Wonder Magician (TF5)
511000079	Attribute Gravity
511000080	Cold Sleeper
511000081	Illusion Ice Sculpture
511000082	Snow Fairy
511000083	White Blizzard
511000084	White Night Fort
511000085	Clear Sacrifice
511000086	Bounce Spell
511000087	Summoning Clock
511000088	Royal Straight
511000089	Royal Straight Slasher
511000090	Ground Erosion
511000091	Turn Jump (Anime)
511000092	Blue Expense Falcon
511000093	Speed Spell - Defense Buster
511000094	Star Gatherer
511000095	Break Tune
511000096	Triangle Warrior
511000097	Triangle Token
511000098	Double Tribute
511000099	Level Cannon
511000100	Tomatoknight
511000103	Tomato Paradise
511000104	Tomato Token
511000105	Tomatopult
511000106	Tough Tomato
511000107	Beetron-1 Beetletop
511000108	Beetron-2 Beetleturbo
511000109	Beetron-3 Spider Base
511000110	Assault Cannon Beetle
511000111	Combat Scissors Beetle
511000112	Front Change
511000116	Spirit Shield
511000117	The Duke of Demise
511000118	Diabound Kernel (Anime)
511000119	Dark Sanctuary (Anime)
511000120	Cursed Twin Dolls
511000121	Counterbalance
511000122	Ancient City
511000123	Ancient Tome
511000124	Ancient Key
511000125	Ancient Gate
511000126	Ancient Giant
511000127	Stone Giant
511000128	Ancient Dragon (Anime)
511000129	Sacred Defense Barrier
511000130	Volcanic Curse
511000131	Flame Wall
511000132	Prima Light
511000133	Ritual Sanctuary (Anime)
511000134	Allegro Toile
511000135	Angel Wing
511000136	Angel Blast
511000137	Dark Guardian
511000138	Dark Element
511000139	Zombie Werewolf
511000140	Vampire Bat
511000141	Infernalvania
511000142	Zombie Bed
511000143	Red Ghost Moon
511000145	Infernity Zero
511000146	Aria from Beyond
511000147	Cyclone Wing
511000148	Five Star Twilight
511000149	Kuribandit (Anime)
511000150	Kuribabylon
511000151	Kuribee
511000152	Kuribeh
511000153	Kuribah
511000154	Kuriboo
511000155	Card Guard (Anime)
511000156	Laplace the Fiend Mathematician
511000157	Necro Mannequin
511000158	Necro Cycle
511000159	Synchro Blast
511000160	Hyper Refresh
511000161	Silver Dollar
511000162	Altar of Restoration
511000163	Plasma Eel
511000164	Holding Arms (Anime)
511000165	Holding Legs (Anime)
511000167	Dark Wall of Wind
511000168	Lullaby of Obedience (Anime)
511000169	Tribute Burial (Anime)
511000170	Zombie's Jewel
511000171	Spell Sanctuary
511000172	Thirst for Compensation
511000173	Vampiric Leech
511000174	Disgraced Mage
511000175	Necro Jar
511000176	Negate Defense
511000177	Necro Wall
511000178	Necro Wall Token
511000179	Narrow Corridor
511000181	Short Circuit (Anime)
511000182	Arduous Decision
511000183	Number 23: Lancelot, Ghost Knight of the Underworld (Anime)
511000184	Number 14: Greedy Sarameya (Manga)
511000185	Damage Pot
511000187	Armored Xyz
511000188	Goddess Erda's Guidance
511000189	Solid Overlay
511000190	Zero Blade
511000191	Card from a Different Dimension
511000192	Number F0: Utopic Future (Anime)
511000197	Drain Strike
511000198	Enduring Soul
511000201	Illusion Destruction
511000202	Totem Pole
511000203	Battle Simulation
511000204	Card of Spell Containment
511000205	Card of Adversity
511000206	Block Dugout
511000207	Card of Burial Magic
511000208	Gold Sarcophagus (Anime)
511000209	Hyper-Rank-Up-Magic Ultimate Force
511000210	Obligatory Summon
511000212	Zoma the Spirit (Anime)
511000213	Flaming Fist
511000214	Nightmare's Chains
511000215	Revenge Sacrifice
511000217	Altar of Mist
511000218	Dragged Down into the Grave (Anime)
511000219	Matter Leveller
511000220	Chaos Barrier Field 
511000221	Vessel of Illusion
511000222	Spirit Token
511000223	Next World
511000225	Rank-Down-Magic Utopia Fall
511000226	Monster Chain
511000227	Final Cicada
511000228	Catapult Turtle (Pre-Errata)
511000229	Dark Strike Fighter (Pre-Errata)
511000230	Number 1: Numeron Gate Ekam
511000231	Number 2: Numeron Gate Dve
511000232	Number 3: Numeron Gate Trini
511000233	Number 4: Numeron Gate Catvari
511000234	Uria, Lord of Searing Flames (Anime)
511000237	Egyptian God Phoenix
511000239	Earthbound Immortal Aslla piscu (Anime)
511000240	Exodia Necross (Anime)
511000241	Contract with Exodia (Anime)
511000242	Earthbound Immortal Uru (Anime)
511000243	Exodius the Ultimate Forbidden Lord (Anime)
511000244	Ultimate Ritual of the Forbidden Lord
511000246	Hamon, Lord of Striking Thunder (Anime)
511000247	Thor, Lord of the Aesir (Anime)
511000248	Jam Defender (Anime)
511000250	Earthbound Immortal Cusillu (Anime)
511000251	Valkyrie of the Nordic Ascendant (Anime)
511000252	Earthbound Immortal Wiraqocha Rasca (Anime)
511000253	Armityle the Chaos Phantom (Anime)
511000255	Earthbound Immortal Ccapac Apu (Anime)
511000258	Card of Safe Return (Anime)
511000260	Loki, Lord of the Aesir (Anime)
511000261	Raviel, Lord of Phantasms (Anime)
511000262	Earthbound Immortal Chacu Challhua (Anime)
511000263	Earthbound Immortal Ccarayhua (Anime)
511000264	Odin, Father of the Aesir (Anime)
511000265	Gorlag
511000266	Curse of Thorns
511000267	100-Year Awakening
511000268	Thorn Princess
511000269	Mystic Eruption
511000270	Nibelung's Treasure
511000271	Nibelung's Ring
511000272	Snowfall Sword
511000273	Wotan's Judgment
511000274	Fricka's Mediation
511000275	Numeron Network
511000276	Numeron Calling
511000277	Number C1: Numeron Chaos Gate Sunya
511000278	Mind Control (Anime)
511000279	Z-ONE (Anime)
511000280	Double Arms
511000281	Aqua Gate
511000282	Impact Revive
511000283	Purity of the Cemetery
511000284	Guardian Force
511000285	Egyptian God Slime
511000286	Juragedo (Anime)
511000287	Aeris
511000288	Crystal Fortress
511000289	Sapphire Revive
511000290	Cobal, Excavator of Dark World
511000291	Infernity Pawn
511000292	Infernity Sage
511000293	Don Thousand's Throne (Anime)
511000294	Number C1000: Numeronius
511000295	Numeron Chaos Ritual
511000296	Number iC1000: Numeronius Numeronia
511000297	Zero Guard
511000298	Overhaul
511000299	Class Change
511000300	Spell Chronicle (Anime)
511000301	Fiend Rose
511000302	Magnet Force (Anime)
511000303	Photon Prevent
511000304	Photon Wing
511000305	Photon Wind
511000306	Clear World (Anime)
511000307	Clear Vice Dragon (TF3)
511000308	D Cubed (Anime)
511000309	Cyclone Blade (Anime)
511000310	Doctor D
511000311	D - Burst
511000312	Greed Pact
511000313	Plasma Counter
511000314	Plasma Discharger
511000315	Force of Four
511000316	Fiendish Trap Hole
511000317	Hero Soul
511000318	Dramatic Crossroads
511000319	Dress Up
511000320	Hidden Wish
511000321	Love Letter
511000322	Ojama Delta Wear
511000323	Infernal White
511000326	Shield Attack
511000328	Goblin Negotiator
511000329	Infernal Gauntlet
511000330	Infernal Transaction
511000331	Desperado Manager
511000332	Fusion Buster
511000333	Quick Rush
511000334	Direct Border
511000335	Ojamable
511000336	Ojamarking
511000337	Bond of Dragons
511000338	Den of Dragons
511000339	Dragon's Descent
511000340	Dragon's Shining Scales
511000341	Dragon Evolution
511000342	Dragon Gust
511000343	Dragon Switch
511000344	Hopeful Future
511000345	Immortal Dragon
511000346	Lifeline from the Graveyard
511000347	Scale Mail
511000348	Cleansing Water
511000349	Awakening from Beyond
511000350	Dragon Unit Ritual
511000351	Dragonic Enrage
511000352	Dragon's Charge
511000353	Dragon's Evil Eye
511000354	Dragon's Scent
511000355	Dragons Unite
511000356	Duality
511000357	Guidance of Light and Dark
511000358	Miracle of Draconian Wrath
511000359	Light of the Shadows
511000360	Spark of the Light Dragon
511000361	Twin Dragons
511000362	Dark End Dragon (Anime)
511000363	Dynamite Dragon
511000364	Light End Dragon (Anime)
511000365	Red Wyrm
511000366	Samsara Dragon
511000367	Shining Dragon
511000368	Number 92: Heart-eartH Dragon (Anime)
511000369	Number 100: Numeron Dragon (Anime)
511000370	Natural Selection
511000371	Selection Token
511000372	Soul Taker (Anime)
511000373	Monster Recovery (Anime)
511000374	Cursed Waters Level 3
511000375	Penguin Sword
511000376	Malevolent Catastrophe (Anime)
511000377	Spell Absorption (Anime)
511000378	Berserk Dragon (Anime)
511000379	Forbidden Beast Inun
511000380	Forbidden Mantra
511000381	Wonder Cloud
511000382	Defense Seal Wall
511000383	Rage of the Forbidden One
511000384	Barrier of the Ancient Codex
511000385	Beast-Concealed Mantra
511000386	Mantra of Agony
511000387	The Body's Hidden Mantra
511000388	Forbidden Beast Boa Bolan
511000389	Forbidden Beast Bronn
511000390	Forbidden Beast Dharmjul
511000391	Forbidden Beast Nibunu
511000392	Forbidden Beast Nunurao
511000393	Forbidden Beast Watsumu
511000394	Ice Barrier
511000395	Cold Fusion
511000396	Absolute Zero Barrier
511000397	Curtain of Hail
511000400	Eye of Ujat
511000401	Spy Attack
511000402	Elimigate
511000403	Counter Force
511000404	Battler's Pride
511000405	Clockwork Night
511000406	Trap Displacement
511000407	Curse Transfer
511000408	Contagion of Madness
511000410	Toon Rollback (Anime)
511000411	Spiritualistic Medium
511000412	Fearful Earthbound
511000413	Mirror Tablet
511000414	Grief Tablet
511000415	Left Arm Offering (Anime)
511000416	Enchanted Sword Nothung
511000417	Reduction Barrier
511000418	Beckon to Darkness
511000419	Goddess Skuld's Oracle (Anime)
511000420	Goddess Verdande's Guidance (Anime)
511000421	Goddess Urd's Verdict (Anime)
511000422	Ambush Shield
511000423	Charm of Lamentation
511000424	Nightmare Mirror
511000426	Nightmare Binding
511000427	Aid to the Doomed
511000428	Limit Tribute
511000429	Gold Moon Coin (Anime)
511000430	Gingerbread House (Anime)
511000431	Prinzessin (Anime)
511000432	Pumpkin Carriage (Anime)
511000433	Glass Slippers (Anime)
511000434	Hexe Trude (Anime)
511000436	Glife the Phantom Bird (Anime)
511000437	Forest Hunter
511000438	Seven Kid Goats
511000439	Command Silencer
511000440	Guardian Formation
511000441	Dragon Heart
511000442	Cursed Ring
511000443	Path to Destiny
511000444	Bronze Warrior
511000445	Miracle Moment
511000446	Spotlight
511000447	Wind Pressure Compensation
511000448	Powerless Sphere
511000449	Fire Trap
511000450	Draw Blast
511000451	Flaming Barbed Wire
511000453	Crystal Seal
511000454	Necro Soldier
511000455	Spirit Hunting
511000456	Wish of Final Effort
511000457	Reflect Energy
511000458	Battle Route
511000460	Divine Wind
511000461	Monster Replace
511000462	Valkyrion the Magna Warrior (Anime)
511000463	Damage Interest
511000465	Damage Off Zone
511000466	Cursebreaker
511000467	Sand Fortress
511000468	Dark Corridor
511000469	Revenge Soul
511000470	Drawler
511000471	Drawber
511000472	Miracle Draw
511000474	Riryoku (Anime)
511000475	Jirai Gumo (Manga)
511000476	One-on-One Fight
511000477	Wall Shadow (Anime)
511000478	Draw Paradox
511000479	Relativity Field
511000480	Summon Dice (Anime)
511000481	Mirror of Duality
511000482	Fiend Slime Mold
511000483	Soul Union
511000484	Mud Max
511000485	Spy Hero
511000486	Climax Hour
511000487	Hero Dice
511000488	Feather Storm
511000489	Power Charger
511000490	Hero Call
511000491	Elemental Mirage
511000492	Good Hero
511000493	Tag Request
511000494	Effect Shut
511000495	Impact Flip
511000496	Subspatial Battle
511000497	Neos Wiseman (Anime)
511000498	Backdraft
511000499	Late Hero
511000500	Protection of the Elements
511000502	Gift of the Weak
511000503	Legacy of a HERO (Anime)
511000504	Magician's Library
511000505	Oil
511000506	Spellbook Inside the Pot
511000507	Masked HERO Ray
511000508	Ma'at (Anime)
511000510	Mysterious Monolith
