id	type
511001150	17
511001151	4
511001152	524290
511001153	33
511001154	4
511001155	4
511001156	4
511001158	2
511001159	2
511001160	16777249
511001161	4
511001162	4
511001163	65538
511001164	2
511001165	16401
511001166	1048580
511001167	4
511001168	2
511001169	131074
511001170	65538
511001171	2
511001172	65538
511001173	65538
511001174	2
511001175	262146
511001176	2
511001177	2
511001178	65538
511001179	4
511001180	4
511001181	1048580
511001182	4
511001183	65538
511001184	2
511001185	2
511001186	131074
511001187	2
511001188	65538
511001189	2
511001190	33
511001191	4
511001192	4
511001193	4
511001194	131074
511001195	2
511001196	65538
511001197	131076
511001198	4
511001199	131076
511001200	4
511001201	4
511001202	33554465
511001203	4
511001204	262146
511001205	33
511001206	33
511001207	33
511001208	33
511001209	2
511001210	1048580
511001211	33
511001212	131076
511001213	33554465
511001214	4
511001215	17
511001216	17
511001217	17
511001218	33
511001219	131074
511001220	2
511001221	2
511001222	2
511001223	2
511001224	4
511001225	262146
511001226	33
511001227	4
511001228	65538
511001229	33
511001230	33
511001231	131074
511001232	33
511001233	131076
511001234	2
511001235	33
511001236	131076
511001237	4
511001238	2
511001239	4
511001240	2
511001241	4
511001242	4
511001243	4
511001244	2
511001245	2
511001246	2
511001247	8388641
511001248	4
511001249	131074
511001250	2
511001251	131074
511001252	16777249
511001253	65538
511001254	4
511001255	4
511001256	131074
511001257	4
511001258	4
511001259	16777249
511001260	4
511001261	2
511001262	4
511001263	4
511001264	16401
511001265	4
511001266	131076
511001267	4
511001268	131076
511001269	131076
511001270	131076
511001271	524290
511001272	4
511001273	8388641
511001274	8225
511001275	8388641
511001277	33
511001278	2
511001279	33
511001280	65538
511001281	2
511001282	33
511001283	131076
511001284	131076
511001286	33
511001287	2
511001289	97
511001290	33
511001291	33
511001292	4
511001293	33
511001294	33
511001295	33
511001296	65538
511001297	4
511001298	262146
511001300	131076
511001301	131074
511001302	16401
511001303	4
511001304	2
511001305	2
511001306	2
511001307	65538
511001308	262146
511001309	2
511001310	131074
511001311	17
511001312	17
511001313	17
511001314	17
511001315	131074
511001316	4
511001317	65538
511001318	17
511001319	17
511001320	33
511001321	33
511001322	33
511001323	262146
511001324	131074
511001325	65538
511001326	4
511001327	2
511001328	2
511001329	2
511001330	16401
511001331	4
511001332	4
511001333	262146
511001334	2
511001335	4
511001336	8388641
511001337	8388641
511001338	8388641
511001339	8388641
511001340	2
511001341	4
511001342	2
511001343	33
511001344	131074
511001345	33
511001346	1048580
511001347	65538
511001348	262146
511001349	2
511001350	16401
511001351	33
511001352	524290
511001353	2
511001354	16401
511001355	2
511001356	131074
511001357	2
511001358	2
511001359	2
511001360	4
511001361	4
511001362	2
511001363	8388641
511001364	33
511001365	16401
511001366	65538
511001367	2
511001368	4
511001369	4
511001370	4
511001371	8388641
511001372	8388641
511001373	262146
511001374	8388641
511001375	4
511001376	8388641
511001377	131074
511001378	33
511001379	33
511001380	131076
511001381	33
511001382	33
511001383	65538
511001384	2
511001385	33
511001386	4
511001387	131076
511001388	33554465
511001389	4
511001390	4
511001391	33
511001392	33554465
511001393	4
511001394	33554465
511001395	33
511001396	33
511001397	131076
511001398	2
511001399	4
511001400	4
511001401	2
511001402	33
511001403	2
511001404	33
511001405	33
511001407	131076
511001408	2
511001409	4
511001410	33
511001411	33
511001412	17
511001413	2
511001414	33554465
511001415	16417
511001416	16417
511001417	2
511001418	33
511001419	131074
511001420	2
511001421	2
511001422	2
511001423	65538
511001424	65538
511001425	2
511001426	65538
511001427	4
511001428	131076
511001429	8388641
511001430	8388641
511001431	8388641
511001432	8388641
511001433	131076
511001434	131076
511001435	33
511001436	4
511001437	33
511001438	33
511001439	4
511001440	33
511001441	262146
511001442	2
511001443	4
511001444	65538
511001445	4
511001446	65538
511001447	4
511001448	65538
511001449	131076
511001450	4
511001451	2
511001452	4
511001453	4
511001454	33
511001455	131076
511001456	131076
511001458	131076
511001459	33
511001460	2
511001461	17
511001462	17
511001463	17
511001464	17
511001465	33
511001466	33
511001467	2
511001468	33554465
511001469	2
511001470	2
511001471	524290
511001472	4
511001473	4
511001474	2
511001475	2
511001476	262146
511001477	4
511001478	33
511001479	4
511001480	2
511001481	2
511001482	131074
511001483	131074
511001484	131076
511001485	262146
511001486	65538
511001487	131076
511001488	4
511001489	33
511001490	4
511001491	1048580
511001492	131074
511001493	4
511001494	4
511001495	33
511001496	131076
511001497	262146
511001498	4
511001499	4
511001500	2
511001501	8225
511001502	4
511001503	2
511001504	4
511001505	4
511001506	33
511001507	33
511001508	33
511001509	33
511001510	2
511001511	262146
511001512	4
511001513	262148
511001514	33
511001515	8225
511001516	8225
511001517	8225
511001518	131076
511001519	2
511001520	131076
511001521	33
511001522	33
511001523	4
511001524	4
511001525	4
511001526	1048580
511001527	2
511001528	131076
511001529	16401
511001530	2
511001531	4
511001532	4
511001533	65538
511001534	131076
511001535	33
511001536	2
511001537	131074
511001538	131076
511001539	33
511001540	97
511001541	4
511001542	131076
511001543	131076
511001544	97
511001545	97
511001546	4
511001547	131076
511001548	131074
511001549	2
511001550	4
511001551	4
511001552	4
511001553	4
511001554	4
511001555	4
511001556	131074
511001557	1048580
511001558	33
511001559	131076
511001560	131074
511001561	4
511001562	16385
511001563	16777249
511001564	16777249
511001565	16777249
511001566	16777249
511001567	4
511001568	2
511001569	4
511001570	131074
511001571	262146
511001572	262146
511001573	4
511001574	2
511001575	262146
511001576	4
511001577	4
511001578	65538
511001579	33
511001580	16777249
511001581	16777249
511001582	2
511001583	131076
511001584	4
511001585	65538
511001586	4
511001587	33
511001588	33
511001589	33
511001590	131076
511001591	2
511001592	65538
511001593	4
511001594	33
511001595	17
511001596	65538
511001597	524290
511001598	33
511001599	33
511001600	97
511001601	17
511001602	33
511001603	8225
511001604	4
511001605	262146
511001606	2
511001607	4
511001608	8388641
511001609	4
511001610	2
511001611	2
511001612	2
511001613	2
511001614	65538
511001615	65538
511001616	262146
511001617	65538
511001618	1048580
511001619	4
511001620	4129
511001621	262146
511001622	2
511001623	2
511001624	8388641
511001625	33
511001627	2
511001628	65538
511001630	2
511001631	2
511001632	2
511001633	65538
511001634	131074
511001635	2
511001636	4
511001637	8225
511001638	17
511001639	4129
511001640	65538
511001641	2
511001642	4
511001643	33
511001644	33
511001645	97
511001646	16777249
511001647	33
511001648	97
511001649	33
511001650	262146
511001651	2
511001652	97
511001653	4
511001654	65538
511001655	4
511001656	4
511001657	65538
511001658	8225
511001659	8388641
511001660	4
511001661	33
511001662	131076
511001663	33554465
511001664	33
511001665	1048580
511001666	1048580
511001667	2
511001668	33
511001669	2
511001670	16401
511001671	4
511001672	2
511001673	2
511001674	262146
511001675	2
511001676	2
511001677	16401
511001678	2
511001679	16401
511001680	33
511001681	2
511001682	33
511001683	33
511001684	33
511001685	2
511001686	2
511001687	65538
511001688	33
511001689	33
511001690	33554465
511001692	33
511001693	33
511001694	33554465
511001695	33
511001696	33554465
511001697	33554465
511001698	33
511001699	33554465
511001700	33558561
511001701	8225
511001702	2
511001703	2
511001704	131076
511001705	65538
511001706	8388641
511001707	2
511001708	2
511001709	33
511001710	33
511001711	16777249
511001712	16777249
511001713	33
511001714	65538
511001715	4
511001716	65538
511001717	33
511001718	33
511001719	97
511001720	33
511001721	2
511001722	4
511001723	33
511001724	33558561
511001725	33
511001726	97
511001727	524290
511001728	2097185
511001729	33
511001730	131074
511001731	524290
511001732	33
511001733	4
511001734	4
511001735	4
511001736	2
511001737	131076
511001738	4
511001739	4
511001740	4
511001742	8225
511001743	8225
511001744	8225
511001745	33
511001746	33
511001747	33
511001748	33
511001749	262146
511001750	1048580
511001751	4
511001752	65538
511001753	1048580
511001754	33
511001755	33
511001756	4129
511001757	2
511001758	2
511001759	4
511001760	2
511001761	524290
511001762	262146
511001763	4
511001764	2
511001765	2
511001766	33
511001767	4
511001768	2
511001769	2
511001770	33
511001771	33
511001772	1048580
511001773	4
511001774	131074
511001775	131074
511001776	8388641
511001777	8388641
511001778	8388641
511001779	8388641
511001780	8225
511001781	8388641
511001782	262146
511001783	33
511001784	33
511001785	65538
511001786	33
511001787	4
511001788	131074
511001789	33
511001790	65538
511001791	25165857
511001792	131074
511001793	4
511001794	2
511001795	2
511001797	4
511001798	131074
511001799	2
511001800	4
511001801	4
511001802	131076
511001803	262146
511001804	4
511001805	2
511001806	4
511001807	4
511001808	4
511001809	129
511001810	130
511001811	129
511001812	130
511001813	130
511001814	130
511001815	130
511001816	130
511001817	130
511001818	130
511001819	130
511001820	130
511001821	2
511001822	2
511001823	33
511001824	2
511001825	65538
511001826	4
511001827	65538
511001828	65538
511001829	2
511001830	131074
511001857	4
511001858	4
511001859	4
511001860	1048580
511001861	4
511001862	4
511001863	4
511001864	4
511001865	4
511001866	131074
511001867	131076
511001868	2
511001869	2
511001870	4
511001871	2
511001872	65538
511001873	4
511001874	2
511001875	1048580
511001876	65538
511001877	4
511001878	2
511001879	2
511001880	4
511001881	4
511001882	4
511001883	4
511001884	4
511001885	524290
511001886	131076
511001887	131076
511001888	2
511001889	4
511001890	16401
511001891	262146
511001892	16401
511001893	65538
511001894	2
511001895	2
511001896	65538
511001897	4
511001898	65538
511001899	16401
511001900	4
511001901	65538
511001902	16401
511001903	131074
511001904	2
511001905	262146
511001906	33
511001907	65538
511001908	524290
511001909	33
511001910	4
511001911	4
511001912	33
511001913	2
511001914	33
511001915	131076
511001916	2
511001917	4
511001918	33
511001919	4
511001920	2
511001921	262146
511001922	2
511001923	1048580
511001924	131074
511001925	2
511001926	33
511001927	131074
511001928	131076
511001929	4
511001930	4
511001931	131074
511001932	131074
511001933	65538
511001934	131074
511001935	65538
511001936	65538
511001937	65538
511001938	65538
511001939	2
511001940	2097185
511001941	8225
511001942	33
511001943	33
511001944	33
511001945	33
511001946	4129
511001947	12321
511001948	8225
511001949	8225
511001950	2
511001951	131076
511001952	8225
511001953	16385
511001954	8225
511001955	8225
511001956	8225
511001957	12321
511001958	33
511001959	33
511001960	2
511001961	33
511001962	8225
511001963	12321
511001964	8225
511001965	8225
511001966	8225
511001967	8225
511001968	33
511001969	8225
511001970	33
511001971	33
511001972	33
511001973	8225
511001974	4
511001975	4
511001976	4
511001977	33
511001978	33
511001979	33
511001980	4129
511001981	8225
511001982	8225
511001983	8225
511001984	17
511001985	4113
511001986	33
511001987	33
511001989	2
511001990	131076
511001991	33
511001992	8225
511001993	8225
511001994	4129
511001995	33
511001996	33
511001997	8388641
511001998	8388641
511001999	8388641
511002000	8388641
511002001	8388641
511002002	33
511002003	16777249
511002004	2
511002005	16777249
511002007	4
511002008	262146
511002009	97
511002010	262146
511002011	33
511002012	16417
511002013	97
511002014	97
511002015	97
511002016	131076
511002017	131074
511002018	97
511002019	2
511002020	2
511002021	33
511002022	4113
511002023	17
511002024	17
511002025	33
511002026	33
511002027	65538
511002028	4
511002029	4
511002030	131076
511002031	97
511002032	8225
511002033	131076
511002034	8225
511002035	33
511002036	33
511002037	4129
511002038	131076
511002039	97
511002040	33
511002042	8225
511002043	2
511002044	33
511002045	33
511002046	33
511002047	262146
511002048	2
511002049	17
511002050	161
511002051	4
511002053	4
511002054	8388641
511002055	33
511002056	1048580
511002057	2
511002058	8388641
511002059	8388641
511002060	8388641
511002064	8388641
511002065	524290
511002066	33
511002067	17
511002068	2
511002069	33
511002070	17
511002071	4
511002072	33
511002073	33
511002074	262146
511002075	8388641
511002076	8388641
511002077	8388641
511002078	4
511002079	8388641
511002080	2
511002081	33558561
511002082	16401
511002083	8225
511002084	1048580
511002085	262146
511002086	131074
511002087	131076
511002088	8388641
511002089	65538
511002090	8388641
511002091	8388641
511002092	8388641
511002094	524290
511002095	131076
511002096	16777249
511002097	2
511002098	33
511002099	33
511002100	2
511002101	33
511002102	262146
511002103	4
511002104	4
511002105	65538
511002106	4
511002107	2
511002108	97
511002109	97
511002110	33554465
511002111	8388641
511002112	8388641
511002113	4
511002114	2
511002115	2
511002116	131074
511002117	4
511002118	33
511002119	131074
511002120	1048580
511002121	131076
511002122	1048580
511002123	4
511002124	4
511002125	4
511002126	33
511002127	33
511002128	4
511002129	4
511002130	2
511002131	1048580
511002132	4
511002133	1048580
511002134	4
511002135	4129
511002136	4129
511002137	2
511002138	4
511002139	4
511002140	2
511002141	4
511002142	4
511002143	33
511002144	33
511002145	33
511002146	262146
511002147	33
511002148	33
511002149	4
511002150	2
511002151	65538
511002152	2
511002153	33
511002154	262146
511002155	33
511002156	16401
511002157	33
511002158	33
511002159	33
511002160	33
511002161	65538
511002162	33
511002163	33
511002164	65538
511002165	4
511002166	2
511002167	33
511002168	4
511002169	4
511002170	4
511002171	17
511002172	17
511002173	17
511002174	17
511002175	33
511002176	33
511002177	16401
511002178	33
511002179	33
511002180	16401
511002181	131076
511002182	4
511002183	4
511002184	4
511002185	262146
